Date,Customer_ID,Category,Region,Device,Funnel_Stage,Stage_Order,Revenue,Order_Flag
2024-01-30,C04792,Accessories,EU,Mobile,Checkout,4,0,0
2024-10-23,C05472,Mobile,EU,Mobile,View,2,0,0
2023-08-07,C02903,Laptop,US,Desktop,Add to Cart,3,0,0
2024-08-16,C02401,Wearables,EU,Desktop,Add to Cart,3,0,0
2023-07-09,C07518,Laptop,UK,Mobile,Add to Cart,3,0,0
2023-08-22,C00094,Laptop,EU,Desktop,Visit,1,0,0
2024-11-18,C03399,Accessories,UK,Mobile,View,2,0,0
2023-08-20,C01744,Accessories,US,Mobile,Checkout,4,0,0
2023-12-24,C04011,Wearables,India,Desktop,Add to Cart,3,0,0
2024-04-22,C04149,Wearables,US,Mobile,Add to Cart,3,0,0
2024-07-28,C04466,Laptop,UK,Mobile,Visit,1,0,0
2024-03-04,C03969,Wearables,India,Desktop,Checkout,4,0,0
2023-08-25,C07262,Accessories,US,Mobile,Visit,1,0,0
2023-02-02,C02658,Audio,US,Mobile,Visit,1,0,0
2023-08-01,C01469,Accessories,India,Desktop,Visit,1,0,0
2024-07-25,C02678,Laptop,UK,Mobile,Add to Cart,3,0,0
2024-01-14,C03362,Accessories,UK,Desktop,Add to Cart,3,0,0
2023-01-02,C05949,Mobile,India,Mobile,Visit,1,0,0
2024-03-25,C02406,Audio,India,Mobile,Visit,1,0,0
2024-07-22,C02109,Audio,UK,Desktop,Visit,1,0,0
2024-03-02,C07647,Accessories,UK,Mobile,View,2,0,0
2024-10-11,C01276,Wearables,India,Desktop,View,2,0,0
2023-10-06,C04856,Laptop,US,Desktop,Visit,1,0,0
2023-08-02,C04872,Wearables,EU,Mobile,Visit,1,0,0
2023-10-12,C04662,Accessories,India,Desktop,Add to Cart,3,0,0
2024-06-26,C05301,Laptop,EU,Mobile,Checkout,4,0,0
2024-12-18,C07316,Audio,US,Mobile,Visit,1,0,0
2023-10-01,C01070,Laptop,US,Desktop,Visit,1,0,0
2023-01-11,C01142,Mobile,UK,Mobile,Visit,1,0,0
2023-02-16,C07261,Accessories,UK,Mobile,Visit,1,0,0
2024-05-29,C01567,Accessories,US,Desktop,Checkout,4,0,0
2024-10-03,C07381,Wearables,EU,Desktop,Add to Cart,3,0,0
2024-03-13,C06298,Mobile,India,Desktop,Visit,1,0,0
2024-08-06,C02527,Wearables,India,Mobile,Visit,1,0,0
2024-11-01,C07615,Mobile,India,Desktop,Add to Cart,3,0,0
2024-03-02,C00916,Audio,EU,Desktop,Visit,1,0,0
2024-03-07,C04374,Laptop,UK,Desktop,Checkout,4,0,0
2023-05-10,C05433,Audio,US,Mobile,Visit,1,0,0
2023-01-22,C04537,Laptop,US,Desktop,Checkout,4,0,0
2024-01-24,C06760,Wearables,EU,Mobile,Add to Cart,3,0,0
2023-05-15,C05274,Mobile,India,Mobile,View,2,0,0
2024-06-15,C03857,Laptop,EU,Desktop,Visit,1,0,0
2023-08-08,C02905,Audio,EU,Desktop,Visit,1,0,0
2023-11-29,C05989,Accessories,India,Mobile,Visit,1,0,0
2023-05-10,C06299,Accessories,US,Desktop,Checkout,4,0,0
2023-02-01,C05955,Accessories,India,Desktop,View,2,0,0
2024-08-24,C07736,Wearables,UK,Mobile,View,2,0,0
2024-02-29,C01816,Audio,US,Desktop,Purchase,5,11974,1
2023-10-25,C05657,Laptop,UK,Desktop,Checkout,4,0,0
2024-05-18,C02930,Audio,EU,Desktop,View,2,0,0
2024-11-15,C01802,Audio,UK,Desktop,Visit,1,0,0
2023-12-23,C02852,Wearables,UK,Mobile,Visit,1,0,0
2024-03-30,C03818,Laptop,US,Desktop,Add to Cart,3,0,0
2024-02-05,C03794,Laptop,EU,Mobile,Purchase,5,52317,1
2024-07-12,C01661,Audio,EU,Mobile,Visit,1,0,0
2024-12-09,C07853,Audio,India,Desktop,Visit,1,0,0
2024-03-30,C07798,Accessories,UK,Desktop,Add to Cart,3,0,0
2023-02-03,C05521,Audio,UK,Desktop,Add to Cart,3,0,0
2023-09-05,C06094,Mobile,EU,Mobile,View,2,0,0
2023-02-11,C06458,Accessories,UK,Mobile,View,2,0,0
2023-05-03,C01619,Mobile,EU,Desktop,Purchase,5,68754,1
2023-01-27,C00594,Audio,UK,Desktop,Visit,1,0,0
2024-04-06,C02071,Audio,EU,Mobile,Visit,1,0,0
2024-07-24,C00648,Wearables,India,Mobile,Visit,1,0,0
2023-05-27,C01330,Audio,US,Mobile,View,2,0,0
2024-05-10,C01424,Wearables,India,Mobile,Visit,1,0,0
2024-09-18,C06745,Wearables,UK,Desktop,Visit,1,0,0
2024-04-30,C05931,Laptop,EU,Mobile,Visit,1,0,0
2024-04-04,C07520,Wearables,India,Desktop,Visit,1,0,0
2024-12-11,C00881,Laptop,UK,Mobile,Add to Cart,3,0,0
2023-05-08,C07026,Laptop,UK,Desktop,Purchase,5,71978,1
2024-01-11,C01235,Accessories,US,Desktop,Add to Cart,3,0,0
2024-10-26,C01618,Laptop,EU,Mobile,Checkout,4,0,0
2023-03-24,C02144,Accessories,US,Desktop,View,2,0,0
2024-06-18,C05678,Accessories,EU,Desktop,View,2,0,0
2024-06-06,C01457,Accessories,UK,Desktop,Purchase,5,63531,1
2024-11-29,C05480,Audio,US,Desktop,Visit,1,0,0
2024-09-19,C02831,Wearables,UK,Desktop,Visit,1,0,0
2024-11-04,C01073,Wearables,EU,Desktop,Visit,1,0,0
2023-04-13,C03733,Mobile,India,Desktop,Add to Cart,3,0,0
2024-06-02,C07755,Mobile,EU,Mobile,View,2,0,0
2023-12-28,C07389,Audio,UK,Desktop,Visit,1,0,0
2024-11-14,C06880,Laptop,EU,Desktop,Add to Cart,3,0,0
2023-09-13,C07174,Mobile,EU,Desktop,View,2,0,0
2023-09-04,C01079,Mobile,India,Mobile,Checkout,4,0,0
2023-07-11,C04947,Accessories,UK,Desktop,View,2,0,0
2024-09-17,C06096,Mobile,EU,Mobile,Visit,1,0,0
2024-06-18,C06988,Wearables,US,Mobile,Purchase,5,62601,1
2023-11-10,C07183,Accessories,India,Mobile,Visit,1,0,0
2023-10-03,C04619,Audio,India,Desktop,Checkout,4,0,0
2024-01-08,C05503,Audio,US,Desktop,Add to Cart,3,0,0
2024-03-19,C07335,Audio,UK,Desktop,Add to Cart,3,0,0
2024-10-09,C05496,Accessories,EU,Desktop,Add to Cart,3,0,0
2023-07-14,C05194,Mobile,US,Mobile,Visit,1,0,0
2023-09-15,C04915,Mobile,UK,Desktop,View,2,0,0
2024-08-04,C05797,Wearables,India,Desktop,Purchase,5,7124,1
2023-12-26,C01969,Accessories,US,Desktop,Purchase,5,43604,1
2024-07-01,C07353,Accessories,EU,Desktop,Visit,1,0,0
2023-04-18,C00088,Wearables,UK,Mobile,Add to Cart,3,0,0
2023-01-24,C05875,Mobile,India,Mobile,Visit,1,0,0
2024-10-13,C04452,Mobile,EU,Desktop,Visit,1,0,0
2024-04-09,C01089,Laptop,India,Desktop,View,2,0,0
2023-01-22,C06126,Laptop,US,Desktop,Checkout,4,0,0
2024-05-16,C05393,Laptop,India,Mobile,Checkout,4,0,0
2024-12-16,C02239,Laptop,UK,Mobile,Purchase,5,39720,1
2024-05-15,C00654,Mobile,EU,Mobile,Checkout,4,0,0
2024-08-15,C03110,Audio,UK,Mobile,View,2,0,0
2024-02-11,C01398,Accessories,EU,Mobile,Checkout,4,0,0
2023-11-26,C04761,Laptop,US,Desktop,View,2,0,0
2024-12-03,C02428,Audio,EU,Desktop,View,2,0,0
2023-10-13,C02085,Laptop,US,Desktop,Visit,1,0,0
2023-05-27,C00739,Wearables,EU,Mobile,Add to Cart,3,0,0
2024-01-19,C03000,Laptop,EU,Desktop,Add to Cart,3,0,0
2023-01-11,C05372,Wearables,India,Mobile,View,2,0,0
2023-10-03,C03951,Accessories,India,Mobile,View,2,0,0
2024-07-21,C03207,Laptop,EU,Desktop,View,2,0,0
2024-11-15,C04107,Wearables,EU,Mobile,View,2,0,0
2023-10-30,C07370,Accessories,EU,Mobile,Visit,1,0,0
2023-07-23,C04430,Laptop,UK,Desktop,View,2,0,0
2023-12-11,C02467,Laptop,UK,Mobile,View,2,0,0
2023-09-23,C06382,Mobile,India,Desktop,Add to Cart,3,0,0
2023-01-22,C00881,Audio,US,Mobile,Checkout,4,0,0
2024-06-19,C05540,Audio,EU,Desktop,View,2,0,0
2024-12-06,C07622,Accessories,India,Mobile,Visit,1,0,0
2023-04-06,C02356,Wearables,US,Mobile,Checkout,4,0,0
2024-03-20,C04677,Audio,India,Desktop,Visit,1,0,0
2023-09-20,C04266,Wearables,UK,Desktop,Add to Cart,3,0,0
2024-08-06,C05703,Wearables,UK,Desktop,Add to Cart,3,0,0
2024-01-18,C07951,Audio,EU,Mobile,Visit,1,0,0
2024-07-03,C03221,Audio,India,Desktop,Add to Cart,3,0,0
2024-01-27,C05621,Wearables,EU,Desktop,Visit,1,0,0
2024-08-23,C06738,Wearables,US,Desktop,Purchase,5,2680,1
2024-06-23,C01537,Laptop,US,Desktop,Add to Cart,3,0,0
2023-04-02,C06596,Laptop,EU,Mobile,Visit,1,0,0
2024-07-19,C03979,Wearables,UK,Desktop,View,2,0,0
2023-06-08,C04618,Audio,UK,Mobile,View,2,0,0
2023-08-16,C05037,Laptop,EU,Desktop,Purchase,5,23524,1
2024-04-17,C00440,Wearables,UK,Mobile,Purchase,5,26484,1
2024-01-07,C02047,Wearables,UK,Desktop,View,2,0,0
2024-01-11,C02195,Accessories,India,Desktop,Visit,1,0,0
2024-07-06,C00886,Accessories,India,Mobile,Visit,1,0,0
2023-02-06,C00298,Wearables,UK,Desktop,Visit,1,0,0
2024-09-28,C07774,Wearables,US,Desktop,Visit,1,0,0
2024-11-21,C06514,Wearables,US,Desktop,Visit,1,0,0
2023-02-06,C02857,Laptop,India,Mobile,Purchase,5,36628,1
2023-04-11,C00894,Mobile,EU,Desktop,Checkout,4,0,0
2024-06-26,C07401,Laptop,EU,Mobile,View,2,0,0
2023-07-09,C00660,Wearables,EU,Mobile,Visit,1,0,0
2024-05-26,C00124,Laptop,UK,Mobile,View,2,0,0
2024-10-19,C03483,Mobile,UK,Mobile,View,2,0,0
2023-03-31,C03852,Mobile,EU,Mobile,Visit,1,0,0
2023-01-06,C00248,Mobile,EU,Desktop,Checkout,4,0,0
2023-05-19,C01486,Wearables,UK,Desktop,Checkout,4,0,0
2023-04-05,C01406,Audio,US,Desktop,Visit,1,0,0
2024-09-22,C07266,Audio,US,Desktop,Add to Cart,3,0,0
2024-09-23,C07104,Audio,UK,Desktop,Purchase,5,32898,1
2024-01-21,C01130,Accessories,UK,Mobile,Checkout,4,0,0
2023-05-03,C02930,Audio,US,Mobile,View,2,0,0
2023-10-12,C04774,Wearables,EU,Desktop,Visit,1,0,0
2024-01-01,C01474,Wearables,UK,Desktop,View,2,0,0
2024-11-21,C07281,Accessories,India,Mobile,Add to Cart,3,0,0
2024-05-04,C06714,Wearables,India,Mobile,View,2,0,0
2023-11-21,C02528,Wearables,UK,Desktop,Visit,1,0,0
2024-02-11,C07026,Accessories,US,Mobile,Purchase,5,36896,1
2024-06-02,C00469,Accessories,India,Desktop,Purchase,5,48078,1
2024-09-30,C06510,Accessories,US,Desktop,Add to Cart,3,0,0
2023-03-18,C06902,Wearables,US,Desktop,View,2,0,0
2023-08-22,C02827,Accessories,EU,Desktop,Add to Cart,3,0,0
2024-08-08,C05022,Mobile,UK,Mobile,Checkout,4,0,0
2024-04-28,C06080,Laptop,US,Desktop,Visit,1,0,0
2024-04-08,C01919,Accessories,US,Mobile,View,2,0,0
2023-09-28,C00339,Accessories,India,Mobile,Add to Cart,3,0,0
2024-04-11,C07344,Accessories,EU,Mobile,Add to Cart,3,0,0
2024-04-13,C07464,Accessories,US,Mobile,Checkout,4,0,0
2024-09-23,C03698,Laptop,UK,Mobile,Visit,1,0,0
2024-06-30,C06238,Wearables,US,Mobile,Visit,1,0,0
2024-12-19,C03834,Audio,UK,Mobile,Purchase,5,41453,1
2023-09-27,C04451,Mobile,India,Desktop,View,2,0,0
2024-08-27,C05188,Wearables,US,Desktop,Add to Cart,3,0,0
2024-01-13,C06293,Accessories,US,Desktop,Purchase,5,58190,1
2023-06-26,C02053,Wearables,US,Desktop,View,2,0,0
2023-10-01,C00246,Mobile,India,Mobile,Add to Cart,3,0,0
2024-11-21,C05796,Wearables,US,Desktop,View,2,0,0
2024-10-02,C06906,Wearables,India,Desktop,View,2,0,0
2024-09-28,C00987,Accessories,US,Mobile,View,2,0,0
2023-01-27,C00647,Laptop,India,Mobile,Add to Cart,3,0,0
2024-07-29,C07037,Audio,UK,Mobile,Add to Cart,3,0,0
2023-03-01,C00444,Wearables,India,Mobile,Add to Cart,3,0,0
2024-12-31,C05304,Laptop,EU,Desktop,Purchase,5,41209,1
2023-08-05,C00287,Audio,India,Desktop,Add to Cart,3,0,0
2024-11-11,C04308,Mobile,UK,Desktop,Add to Cart,3,0,0
2024-10-22,C03609,Mobile,UK,Desktop,Visit,1,0,0
2023-09-27,C05116,Wearables,EU,Desktop,Purchase,5,28516,1
2023-04-26,C06840,Audio,UK,Desktop,Visit,1,0,0
2023-09-02,C06361,Mobile,India,Mobile,View,2,0,0
2024-10-21,C00849,Accessories,EU,Mobile,Purchase,5,51335,1
2024-08-26,C06126,Laptop,India,Mobile,Visit,1,0,0
2023-03-26,C01509,Wearables,UK,Mobile,Purchase,5,2996,1
2024-08-21,C00335,Mobile,US,Desktop,Checkout,4,0,0
2024-09-23,C00887,Laptop,EU,Mobile,View,2,0,0
2024-03-25,C04042,Accessories,India,Mobile,View,2,0,0
2024-06-19,C05794,Wearables,India,Mobile,Add to Cart,3,0,0
2023-03-30,C04268,Wearables,India,Desktop,Add to Cart,3,0,0
2024-07-02,C00875,Mobile,EU,Mobile,Add to Cart,3,0,0
2024-05-21,C02567,Wearables,EU,Desktop,Purchase,5,60949,1
2024-02-12,C03687,Laptop,EU,Mobile,View,2,0,0
2023-09-28,C01331,Audio,US,Mobile,Checkout,4,0,0
2024-06-07,C02201,Laptop,EU,Mobile,Purchase,5,37490,1
2024-05-08,C04583,Accessories,EU,Desktop,Visit,1,0,0
2024-08-29,C01774,Wearables,EU,Mobile,View,2,0,0
2024-03-23,C02028,Accessories,US,Desktop,Checkout,4,0,0
2024-06-26,C03754,Accessories,India,Desktop,Visit,1,0,0
2023-12-16,C04507,Wearables,EU,Desktop,Visit,1,0,0
2023-11-24,C01445,Audio,US,Desktop,Purchase,5,27431,1
2023-10-13,C06455,Laptop,US,Desktop,Visit,1,0,0
2023-02-04,C06631,Accessories,India,Desktop,Visit,1,0,0
2024-06-16,C07974,Laptop,US,Desktop,Add to Cart,3,0,0
2024-09-14,C04596,Accessories,UK,Desktop,Add to Cart,3,0,0
2024-05-02,C00568,Wearables,India,Desktop,Checkout,4,0,0
2024-05-01,C06236,Wearables,India,Desktop,Add to Cart,3,0,0
2023-05-25,C01698,Wearables,US,Mobile,Visit,1,0,0
2024-06-07,C04765,Wearables,US,Mobile,View,2,0,0
2023-05-26,C06637,Wearables,EU,Mobile,Add to Cart,3,0,0
2024-05-17,C05808,Laptop,EU,Mobile,View,2,0,0
2024-08-26,C03144,Accessories,India,Mobile,Visit,1,0,0
2024-09-18,C01101,Mobile,EU,Desktop,Checkout,4,0,0
2024-06-10,C00046,Audio,UK,Mobile,Purchase,5,20405,1
2023-09-29,C02853,Mobile,UK,Desktop,Visit,1,0,0
2024-06-17,C02807,Accessories,US,Mobile,Visit,1,0,0
2024-09-21,C01539,Laptop,UK,Desktop,View,2,0,0
2023-04-05,C05454,Accessories,UK,Desktop,Checkout,4,0,0
2024-03-22,C02784,Audio,UK,Mobile,View,2,0,0
2024-02-19,C07127,Accessories,India,Desktop,Visit,1,0,0
2023-09-14,C00761,Wearables,UK,Mobile,Visit,1,0,0
2023-09-19,C05335,Mobile,UK,Mobile,Visit,1,0,0
2023-03-28,C06221,Audio,US,Mobile,Add to Cart,3,0,0
2024-03-11,C06129,Audio,EU,Mobile,Add to Cart,3,0,0
2024-07-23,C01513,Mobile,EU,Desktop,Visit,1,0,0
2023-04-18,C05351,Laptop,UK,Mobile,Purchase,5,23551,1
2023-01-19,C06194,Mobile,EU,Desktop,Visit,1,0,0
2023-12-31,C00661,Mobile,India,Mobile,Visit,1,0,0
2024-10-14,C06251,Mobile,UK,Mobile,Add to Cart,3,0,0
2024-01-14,C07600,Laptop,India,Desktop,Checkout,4,0,0
2023-06-09,C00698,Audio,EU,Desktop,Purchase,5,22476,1
2023-04-10,C07967,Accessories,US,Mobile,Visit,1,0,0
2023-09-22,C06642,Mobile,US,Desktop,Purchase,5,44040,1
2023-02-18,C01031,Laptop,UK,Mobile,Visit,1,0,0
2024-11-07,C00825,Accessories,India,Mobile,Visit,1,0,0
2024-02-19,C02340,Accessories,UK,Desktop,View,2,0,0
2023-02-28,C00979,Audio,EU,Mobile,Add to Cart,3,0,0
2023-07-02,C05462,Wearables,EU,Desktop,Purchase,5,20866,1
2024-10-20,C01304,Accessories,India,Mobile,View,2,0,0
2024-03-22,C02584,Mobile,UK,Desktop,Add to Cart,3,0,0
2023-10-28,C04408,Accessories,US,Desktop,Visit,1,0,0
2024-08-30,C03797,Wearables,US,Desktop,View,2,0,0
2024-07-08,C01725,Wearables,India,Desktop,Add to Cart,3,0,0
2023-12-20,C02539,Audio,EU,Desktop,Add to Cart,3,0,0
2023-08-01,C06221,Laptop,EU,Mobile,View,2,0,0
2023-07-08,C06268,Audio,EU,Desktop,View,2,0,0
2024-10-04,C05062,Wearables,India,Desktop,Purchase,5,41529,1
2023-12-13,C02332,Laptop,UK,Mobile,Checkout,4,0,0
2023-05-17,C07840,Audio,UK,Desktop,Visit,1,0,0
2023-01-30,C06989,Mobile,UK,Mobile,View,2,0,0
2023-05-26,C06626,Accessories,EU,Desktop,Visit,1,0,0
2024-04-12,C05344,Mobile,India,Mobile,View,2,0,0
2024-09-08,C03830,Mobile,India,Desktop,Add to Cart,3,0,0
2024-05-17,C05198,Accessories,US,Desktop,Visit,1,0,0
2023-07-10,C06752,Accessories,EU,Desktop,Add to Cart,3,0,0
2024-04-15,C00557,Wearables,US,Desktop,View,2,0,0
2024-11-20,C06213,Accessories,EU,Desktop,Visit,1,0,0
2023-12-11,C01123,Mobile,UK,Desktop,View,2,0,0
2023-01-01,C02116,Accessories,UK,Desktop,Visit,1,0,0
2023-04-20,C02126,Wearables,UK,Desktop,Add to Cart,3,0,0
2023-03-05,C03218,Laptop,EU,Mobile,Checkout,4,0,0
2023-02-22,C00075,Audio,EU,Desktop,View,2,0,0
2023-09-19,C05971,Mobile,US,Desktop,Purchase,5,31429,1
2024-06-12,C00514,Accessories,UK,Mobile,Visit,1,0,0
2023-10-29,C05090,Laptop,US,Desktop,Visit,1,0,0
2023-08-22,C06019,Audio,UK,Desktop,Visit,1,0,0
2023-03-14,C07837,Audio,India,Mobile,View,2,0,0
2023-12-23,C05207,Audio,US,Mobile,Checkout,4,0,0
2024-08-25,C05882,Mobile,UK,Desktop,View,2,0,0
2024-04-28,C07216,Audio,US,Desktop,View,2,0,0
2023-01-06,C04862,Mobile,UK,Desktop,View,2,0,0
2024-12-10,C05697,Mobile,UK,Mobile,Purchase,5,68988,1
2024-12-08,C05162,Wearables,US,Mobile,Visit,1,0,0
2023-05-17,C04230,Audio,EU,Desktop,Visit,1,0,0
2024-02-08,C06971,Accessories,EU,Mobile,Purchase,5,1616,1
2024-09-19,C06737,Laptop,UK,Mobile,Checkout,4,0,0
2024-07-08,C03091,Mobile,UK,Desktop,View,2,0,0
2024-07-23,C05996,Mobile,India,Mobile,Visit,1,0,0
2023-07-25,C02740,Wearables,India,Desktop,View,2,0,0
2024-02-14,C02877,Mobile,US,Desktop,Add to Cart,3,0,0
2024-08-28,C02032,Mobile,UK,Mobile,Visit,1,0,0
2023-02-05,C03192,Accessories,UK,Desktop,Add to Cart,3,0,0
2023-08-18,C03407,Mobile,India,Mobile,Visit,1,0,0
2023-08-15,C03991,Laptop,UK,Mobile,Add to Cart,3,0,0
2024-11-25,C00531,Laptop,UK,Desktop,Add to Cart,3,0,0
2023-09-19,C04166,Accessories,US,Mobile,Visit,1,0,0
2023-05-11,C00434,Wearables,India,Desktop,View,2,0,0
2024-07-30,C05309,Accessories,India,Desktop,Add to Cart,3,0,0
2024-03-23,C07571,Laptop,US,Desktop,Add to Cart,3,0,0
2023-07-05,C01630,Accessories,UK,Desktop,Checkout,4,0,0
2024-09-20,C03734,Accessories,US,Mobile,Checkout,4,0,0
2023-07-05,C07555,Audio,EU,Mobile,View,2,0,0
2023-10-01,C03708,Audio,US,Mobile,Add to Cart,3,0,0
2024-10-24,C06277,Accessories,India,Desktop,View,2,0,0
2023-12-18,C03294,Mobile,UK,Desktop,View,2,0,0
2024-02-17,C00067,Accessories,EU,Mobile,View,2,0,0
2023-05-31,C06076,Wearables,EU,Desktop,View,2,0,0
2024-01-19,C02855,Accessories,India,Desktop,View,2,0,0
2023-02-05,C02279,Laptop,US,Mobile,Visit,1,0,0
2023-11-22,C00668,Wearables,US,Desktop,View,2,0,0
2024-04-09,C03969,Laptop,EU,Mobile,Visit,1,0,0
2024-04-10,C00150,Wearables,US,Mobile,Visit,1,0,0
2023-04-05,C01133,Wearables,US,Desktop,Checkout,4,0,0
2023-05-14,C05549,Laptop,UK,Mobile,Add to Cart,3,0,0
2023-06-11,C07663,Accessories,EU,Desktop,Purchase,5,75526,1
2024-07-09,C04915,Wearables,India,Desktop,Visit,1,0,0
2023-10-27,C04711,Mobile,India,Mobile,Visit,1,0,0
2023-12-22,C05201,Laptop,US,Mobile,Purchase,5,42314,1
2023-08-28,C05738,Laptop,EU,Mobile,Add to Cart,3,0,0
2024-07-17,C05939,Accessories,EU,Mobile,Visit,1,0,0
2024-08-08,C00540,Accessories,UK,Desktop,View,2,0,0
2023-06-16,C05882,Wearables,India,Mobile,Visit,1,0,0
2023-05-20,C06130,Laptop,US,Desktop,Visit,1,0,0
2023-05-19,C01822,Accessories,EU,Mobile,Add to Cart,3,0,0
2023-08-23,C07656,Laptop,India,Desktop,Checkout,4,0,0
2023-01-03,C07176,Mobile,UK,Desktop,Add to Cart,3,0,0
2023-09-13,C00475,Laptop,UK,Desktop,Purchase,5,76946,1
2024-01-06,C02302,Wearables,EU,Mobile,Visit,1,0,0
2023-10-05,C03625,Mobile,US,Desktop,Checkout,4,0,0
2024-05-30,C02541,Mobile,US,Desktop,View,2,0,0
2023-07-31,C02713,Audio,EU,Desktop,Add to Cart,3,0,0
2023-08-04,C02619,Accessories,India,Mobile,Add to Cart,3,0,0
2023-09-27,C07373,Mobile,EU,Desktop,Visit,1,0,0
2024-04-20,C02850,Audio,US,Desktop,Purchase,5,11677,1
2024-06-11,C03239,Wearables,India,Desktop,View,2,0,0
2023-03-05,C07495,Accessories,EU,Desktop,Checkout,4,0,0
2024-04-04,C07028,Laptop,India,Mobile,Checkout,4,0,0
2023-01-16,C07894,Laptop,UK,Mobile,Checkout,4,0,0
2024-07-17,C05345,Laptop,India,Desktop,Visit,1,0,0
2023-01-19,C06574,Mobile,UK,Desktop,Checkout,4,0,0
2023-11-21,C06950,Accessories,India,Desktop,Add to Cart,3,0,0
2023-04-03,C05599,Wearables,UK,Desktop,Visit,1,0,0
2023-01-17,C02157,Audio,US,Desktop,Add to Cart,3,0,0
2024-09-14,C03489,Accessories,UK,Desktop,View,2,0,0
2024-05-02,C05493,Audio,US,Mobile,View,2,0,0
2023-04-04,C02804,Audio,EU,Desktop,Add to Cart,3,0,0
2023-01-10,C04374,Laptop,EU,Mobile,Visit,1,0,0
2024-12-24,C03483,Mobile,US,Mobile,Add to Cart,3,0,0
2024-06-11,C05311,Mobile,UK,Desktop,Visit,1,0,0
2024-05-03,C02715,Wearables,UK,Desktop,Checkout,4,0,0
2023-05-24,C05141,Wearables,US,Desktop,View,2,0,0
2024-07-07,C07093,Laptop,UK,Mobile,Visit,1,0,0
2024-05-29,C05795,Audio,India,Desktop,Checkout,4,0,0
2024-04-14,C00250,Laptop,India,Mobile,Add to Cart,3,0,0
2024-01-12,C00559,Mobile,UK,Desktop,Add to Cart,3,0,0
2024-10-29,C01586,Mobile,India,Desktop,Add to Cart,3,0,0
2024-05-08,C03447,Laptop,India,Mobile,Add to Cart,3,0,0
2024-11-15,C05770,Accessories,US,Desktop,View,2,0,0
2024-04-28,C03695,Mobile,India,Desktop,Add to Cart,3,0,0
2024-03-27,C02332,Wearables,EU,Mobile,Purchase,5,24244,1
2024-06-19,C04840,Accessories,UK,Desktop,View,2,0,0
2023-03-16,C07973,Laptop,EU,Mobile,View,2,0,0
2023-02-09,C06825,Accessories,US,Desktop,Add to Cart,3,0,0
2023-10-29,C05089,Audio,US,Desktop,View,2,0,0
2024-07-05,C01725,Accessories,EU,Mobile,Checkout,4,0,0
2023-03-03,C01587,Laptop,US,Mobile,Checkout,4,0,0
2024-05-17,C06664,Audio,EU,Desktop,Checkout,4,0,0
2023-09-02,C04837,Wearables,EU,Desktop,Purchase,5,19160,1
2023-01-18,C01906,Wearables,EU,Desktop,Add to Cart,3,0,0
2024-10-13,C07610,Mobile,EU,Mobile,Checkout,4,0,0
2024-02-02,C02793,Accessories,US,Desktop,View,2,0,0
2024-08-16,C06589,Laptop,US,Desktop,Add to Cart,3,0,0
2023-07-08,C00417,Wearables,US,Mobile,Checkout,4,0,0
2024-09-11,C02579,Wearables,UK,Desktop,Visit,1,0,0
2023-04-14,C03614,Accessories,India,Desktop,Add to Cart,3,0,0
2024-10-07,C06606,Laptop,India,Desktop,Add to Cart,3,0,0
2023-12-10,C05262,Laptop,EU,Mobile,View,2,0,0
2024-01-06,C00804,Audio,India,Mobile,View,2,0,0
2023-02-02,C02951,Wearables,EU,Mobile,Checkout,4,0,0
2024-01-09,C04212,Accessories,US,Desktop,Purchase,5,55842,1
2023-06-27,C03179,Wearables,EU,Mobile,View,2,0,0
2023-01-12,C01570,Accessories,UK,Desktop,Add to Cart,3,0,0
2024-03-31,C03250,Mobile,US,Mobile,View,2,0,0
2024-10-04,C06176,Accessories,UK,Mobile,Visit,1,0,0
2023-09-06,C00298,Laptop,India,Mobile,Visit,1,0,0
2024-03-23,C03233,Mobile,India,Mobile,View,2,0,0
2024-07-23,C06007,Accessories,UK,Mobile,Add to Cart,3,0,0
2023-01-04,C00782,Wearables,US,Mobile,Purchase,5,56114,1
2023-08-24,C03033,Audio,US,Mobile,View,2,0,0
2023-06-22,C04508,Wearables,EU,Desktop,View,2,0,0
2023-11-18,C04722,Mobile,India,Mobile,Visit,1,0,0
2024-01-06,C00423,Mobile,UK,Mobile,Visit,1,0,0
2024-07-01,C01118,Mobile,India,Mobile,View,2,0,0
2023-10-23,C04639,Accessories,UK,Desktop,View,2,0,0
2024-02-04,C06296,Laptop,UK,Desktop,Visit,1,0,0
2023-02-27,C04851,Mobile,US,Desktop,View,2,0,0
2024-06-13,C03972,Laptop,EU,Desktop,Add to Cart,3,0,0
2024-07-01,C07630,Mobile,EU,Desktop,Add to Cart,3,0,0
2024-02-12,C07945,Audio,EU,Mobile,View,2,0,0
2024-10-02,C07524,Wearables,India,Desktop,Purchase,5,48119,1
2024-05-27,C02886,Accessories,EU,Desktop,Add to Cart,3,0,0
2023-03-05,C00536,Audio,India,Mobile,Purchase,5,49766,1
2024-07-27,C02266,Audio,UK,Mobile,Checkout,4,0,0
2024-02-24,C01378,Laptop,US,Desktop,Add to Cart,3,0,0
2023-05-26,C03649,Audio,India,Desktop,View,2,0,0
2023-09-29,C07895,Accessories,India,Desktop,Purchase,5,24976,1
2023-01-17,C07569,Mobile,India,Mobile,Visit,1,0,0
2023-04-08,C01124,Wearables,EU,Mobile,View,2,0,0
